event_code,gid,key,wrong
046-Engage in negotiation,105,AFP_ENG_20090409.0357.cameo.xml_046_1,
046-Engage in negotiation,105,AFP_ENG_20090409.0357.cameo.xml_046_2,
046-Engage in negotiation,105,AFP_ENG_20090409.0357.cameo.xml_046_7,
046-Engage in negotiation,103,APW_ENG_20090417.0761.cameo.xml_046_10,
046-Engage in negotiation,103,APW_ENG_20090417.0761.cameo.xml_046_11,
046-Engage in negotiation,103,APW_ENG_20090417.0761.cameo.xml_046_7,
046-Engage in negotiation,103,APW_ENG_20090417.0761.cameo.xml_046_8,
046-Engage in negotiation,57,APW_ENG_20090423.1548.cameo.xml_046_2,
046-Engage in negotiation,57,APW_ENG_20090423.1548.cameo.xml_046_5,
046-Engage in negotiation,58,NYT_ENG_20090427.0167.cameo.xml_046_4,
046-Engage in negotiation,58,NYT_ENG_20090427.0167.cameo.xml_046_3,
046-Engage in negotiation,59,AFP_ENG_20090415.0571.cameo.xml_046_2,
046-Engage in negotiation,59,AFP_ENG_20090415.0571.cameo.xml_046_4,
046-Engage in negotiation,60,AFP_ENG_20090313.0366.cameo.xml_046_7,
046-Engage in negotiation,60,AFP_ENG_20090313.0366.cameo.xml_046_8,
046-Engage in negotiation,60,AFP_ENG_20090313.0366.cameo.xml_046_18,
046-Engage in negotiation,60,AFP_ENG_20090313.0366.cameo.xml_046_17,
046-Engage in negotiation,60,AFP_ENG_20090313.0366.cameo.xml_046_19,
046-Engage in negotiation,60,AFP_ENG_20090313.0366.cameo.xml_046_9,
046-Engage in negotiation,60,AFP_ENG_20090313.0366.cameo.xml_046_6,
046-Engage in negotiation,60,AFP_ENG_20090313.0366.cameo.xml_046_10,
046-Engage in negotiation,61,APW_ENG_20090313.1135.cameo.xml_046_5,
046-Engage in negotiation,61,APW_ENG_20090313.1135.cameo.xml_046_4,
046-Engage in negotiation,127,AFP_ENG_20090409.0337.cameo.xml_046_5,
046-Engage in negotiation,127,AFP_ENG_20090409.0337.cameo.xml_046_1,
046-Engage in negotiation,63,APW_ENG_20090426.0804.cameo.xml_046_4,
046-Engage in negotiation,63,APW_ENG_20090426.0804.cameo.xml_046_9,
046-Engage in negotiation,64,AFP_ENG_20090311.0196.cameo.xml_046_3,
046-Engage in negotiation,64,AFP_ENG_20090310.0041.cameo.xml_046_1,
046-Engage in negotiation,64,AFP_ENG_20090311.0196.cameo.xml_046_1,
046-Engage in negotiation,64,AFP_ENG_20090310.0041.cameo.xml_046_0,
046-Engage in negotiation,65,APW_ENG_20090416.1182.cameo.xml_046_10,
046-Engage in negotiation,65,APW_ENG_20090424.1152.cameo.xml_046_5,
046-Engage in negotiation,65,APW_ENG_20090416.1182.cameo.xml_046_11,
046-Engage in negotiation,65,APW_ENG_20090416.1182.cameo.xml_046_8,
046-Engage in negotiation,65,APW_ENG_20090424.1152.cameo.xml_046_4,
046-Engage in negotiation,65,APW_ENG_20090416.1182.cameo.xml_046_9,
046-Engage in negotiation,66,AFP_ENG_20090410.0019.cameo.xml_046_5,
046-Engage in negotiation,66,APW_ENG_20090414.0838.cameo.xml_046_1,
046-Engage in negotiation,66,AFP_ENG_20090430.0519.cameo.xml_046_7,
046-Engage in negotiation,66,AFP_ENG_20090410.0019.cameo.xml_046_6,
046-Engage in negotiation,66,APW_ENG_20090414.0838.cameo.xml_046_2,
046-Engage in negotiation,66,AFP_ENG_20090430.0519.cameo.xml_046_3,
046-Engage in negotiation,102,AFP_ENG_20090324.0078.cameo.xml_046_9,
046-Engage in negotiation,102,AFP_ENG_20090324.0078.cameo.xml_046_4,
046-Engage in negotiation,101,AFP_ENG_20090312.0175.cameo.xml_046_0,
046-Engage in negotiation,101,AFP_ENG_20090312.0175.cameo.xml_046_1,
046-Engage in negotiation,100,AFP_ENG_20090405.0527.cameo.xml_046_7,
046-Engage in negotiation,100,AFP_ENG_20090405.0527.cameo.xml_046_5,
046-Engage in negotiation,124,AFP_ENG_20090419.0344.cameo.xml_046_14,
046-Engage in negotiation,124,AFP_ENG_20090419.0344.cameo.xml_046_10,
046-Engage in negotiation,98,AFP_ENG_20090428.0879.cameo.xml_046_1,
046-Engage in negotiation,98,AFP_ENG_20090428.0879.cameo.xml_046_0,
046-Engage in negotiation,97,AFP_ENG_20090430.0469.cameo.xml_046_4,
046-Engage in negotiation,97,AFP_ENG_20090430.0469.cameo.xml_046_0,
046-Engage in negotiation,96,AFP_ENG_20090417.0671.cameo.xml_046_3,
046-Engage in negotiation,96,AFP_ENG_20090417.0671.cameo.xml_046_0,
046-Engage in negotiation,96,AFP_ENG_20090417.0671.cameo.xml_046_1,
046-Engage in negotiation,96,AFP_ENG_20090417.0671.cameo.xml_046_4,
046-Engage in negotiation,93,AFP_ENG_20090330.0172.cameo.xml_046_6,
046-Engage in negotiation,93,AFP_ENG_20090330.0172.cameo.xml_046_5,
046-Engage in negotiation,93,AFP_ENG_20090330.0172.cameo.xml_046_2,
046-Engage in negotiation,93,AFP_ENG_20090330.0172.cameo.xml_046_1,
046-Engage in negotiation,104,AFP_ENG_20090401.0846.cameo.xml_046_1,
046-Engage in negotiation,104,AFP_ENG_20090401.0846.cameo.xml_046_2,
046-Engage in negotiation,67,AFP_ENG_20090414.0359.cameo.xml_046_2,
046-Engage in negotiation,67,AFP_ENG_20090414.0359.cameo.xml_046_1,
046-Engage in negotiation,53,APW_ENG_20090402.0004.cameo.xml_046_4,
046-Engage in negotiation,53,APW_ENG_20090402.0004.cameo.xml_046_1,
046-Engage in negotiation,,APW_ENG_20090421.1197.cameo.xml_046_8,yes
046-Engage in negotiation,,APW_ENG_20090305.1601.cameo.xml_046_7,yes
046-Engage in negotiation,,AFP_ENG_20090420.0051.cameo.xml_046_1,yes
046-Engage in negotiation,,AFP_ENG_20090407.0366.cameo.xml_046_1,yes
046-Engage in negotiation,,AFP_ENG_20090407.0366.cameo.xml_046_4,yes
046-Engage in negotiation,,AFP_ENG_20090313.0556.cameo.xml_046_4,yes
046-Engage in negotiation,,APW_ENG_20090401.1330.cameo.xml_046_6,yes
046-Engage in negotiation,,AFP_ENG_20090426.0515.cameo.xml_046_5,yes
046-Engage in negotiation,,AFP_ENG_20090402.0682.cameo.xml_046_10,yes
046-Engage in negotiation,,APW_ENG_20090421.1197.cameo.xml_046_6,yes
046-Engage in negotiation,,AFP_ENG_20090313.0556.cameo.xml_046_9,yes
046-Engage in negotiation,,NYT_ENG_20090424.0051.cameo.xml_046_0,yes
046-Engage in negotiation,,AFP_ENG_20090420.0051.cameo.xml_046_4,yes
046-Engage in negotiation,,APW_ENG_20090401.1330.cameo.xml_046_2,yes
046-Engage in negotiation,,APW_ENG_20090305.1601.cameo.xml_046_5,yes
046-Engage in negotiation,,AFP_ENG_20090426.0515.cameo.xml_046_1,yes
046-Engage in negotiation,,AFP_ENG_20090402.0682.cameo.xml_046_6,yes
046-Engage in negotiation,,NYT_ENG_20090424.0051.cameo.xml_046_2,yes
046-Engage in negotiation,,NYT_ENG_20090416.0039.cameo.xml_046_4,yes
046-Engage in negotiation,,NYT_ENG_20090416.0039.cameo.xml_046_1,yes
046-Engage in negotiation,,AFP_ENG_20090410.0279.cameo.xml_046_3,yes
046-Engage in negotiation,,AFP_ENG_20090410.0279.cameo.xml_046_1,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),32,AFP_ENG_20090421.0587.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),32,AFP_ENG_20090421.0587.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),34,AFP_ENG_20090401.0156.cameo.xml_032_6,
032-Express intent to engage in diplomatic cooperation (such as policy support),34,AFP_ENG_20090402.0682.cameo.xml_032_4,
032-Express intent to engage in diplomatic cooperation (such as policy support),34,AFP_ENG_20090401.0156.cameo.xml_032_5,
032-Express intent to engage in diplomatic cooperation (such as policy support),33,NYT_ENG_20090317.0185.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),33,NYT_ENG_20090317.0185.cameo.xml_032_1,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),33,AFP_ENG_20090415.0191.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),36,APW_ENG_20090331.0972.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),36,APW_ENG_20090331.0972.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),36,APW_ENG_20090331.1348.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),36,APW_ENG_20090331.0972.cameo.xml_032_2,
032-Express intent to engage in diplomatic cooperation (such as policy support),36,APW_ENG_20090331.1348.cameo.xml_032_2,
032-Express intent to engage in diplomatic cooperation (such as policy support),35,AFP_ENG_20090323.0226.cameo.xml_032_5,
032-Express intent to engage in diplomatic cooperation (such as policy support),35,AFP_ENG_20090323.0226.cameo.xml_032_4,
032-Express intent to engage in diplomatic cooperation (such as policy support),38,APW_ENG_20090417.0304.cameo.xml_032_4,
032-Express intent to engage in diplomatic cooperation (such as policy support),38,APW_ENG_20090417.0304.cameo.xml_032_5,
032-Express intent to engage in diplomatic cooperation (such as policy support),38,APW_ENG_20090417.0174.cameo.xml_032_4,
032-Express intent to engage in diplomatic cooperation (such as policy support),38,APW_ENG_20090417.0174.cameo.xml_032_5,
032-Express intent to engage in diplomatic cooperation (such as policy support),37,AFP_ENG_20090312.0675.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),37,AFP_ENG_20090312.0675.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),40,APW_ENG_20090318.1395.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),40,APW_ENG_20090318.1395.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),39,AFP_ENG_20090301.0507.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),39,AFP_ENG_20090301.0507.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),42,APW_ENG_20090401.0748.cameo.xml_032_4,
032-Express intent to engage in diplomatic cooperation (such as policy support),42,APW_ENG_20090401.0748.cameo.xml_032_3,
032-Express intent to engage in diplomatic cooperation (such as policy support),42,APW_ENG_20090331.1369.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),42,APW_ENG_20090331.1369.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),42,APW_ENG_20090421.1434.cameo.xml_032_2,
032-Express intent to engage in diplomatic cooperation (such as policy support),42,APW_ENG_20090401.0748.cameo.xml_032_2,
032-Express intent to engage in diplomatic cooperation (such as policy support),42,APW_ENG_20090401.0748.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),42,NYT_ENG_20090430.0148.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),42,APW_ENG_20090430.0800.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),41,AFP_ENG_20090419.0334.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),41,AFP_ENG_20090419.0334.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),44,APW_ENG_20090423.0876.cameo.xml_032_2,
032-Express intent to engage in diplomatic cooperation (such as policy support),44,AFP_ENG_20090327.0350.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),44,APW_ENG_20090423.0876.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),43,APW_ENG_20090320.1472.cameo.xml_032_3,
032-Express intent to engage in diplomatic cooperation (such as policy support),43,AFP_ENG_20090320.0608.cameo.xml_032_2,
032-Express intent to engage in diplomatic cooperation (such as policy support),43,APW_ENG_20090320.1472.cameo.xml_032_4,
032-Express intent to engage in diplomatic cooperation (such as policy support),46,NYT_ENG_20090413.0197.cameo.xml_032_2,
032-Express intent to engage in diplomatic cooperation (such as policy support),46,NYT_ENG_20090413.0197.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),45,APW_ENG_20090331.1348.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),48,APW_ENG_20090405.0129.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),48,APW_ENG_20090405.0129.cameo.xml_032_2,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_23,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_22,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_5,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_24,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_25,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_15,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_14,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_17,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_16,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_3,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_19,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_18,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_21,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_20,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_4,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_10,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_11,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_13,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_12,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_6,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_7,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_9,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_8,
032-Express intent to engage in diplomatic cooperation (such as policy support),47,AFP_ENG_20090324.0168.cameo.xml_032_2,
032-Express intent to engage in diplomatic cooperation (such as policy support),50,AFP_ENG_20090306.0327.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),50,AFP_ENG_20090306.0327.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),49,APW_ENG_20090402.0797.cameo.xml_032_7,
032-Express intent to engage in diplomatic cooperation (such as policy support),49,APW_ENG_20090402.0797.cameo.xml_032_6,
032-Express intent to engage in diplomatic cooperation (such as policy support),27,AFP_ENG_20090318.0452.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),27,AFP_ENG_20090318.0452.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),28,APW_ENG_20090402.1031.cameo.xml_032_2,
032-Express intent to engage in diplomatic cooperation (such as policy support),28,APW_ENG_20090402.1031.cameo.xml_032_3,
032-Express intent to engage in diplomatic cooperation (such as policy support),29,AFP_ENG_20090421.0487.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),29,AFP_ENG_20090421.0487.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),23,AFP_ENG_20090422.0098.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),23,AFP_ENG_20090422.0098.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),24,APW_ENG_20090317.0993.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),24,APW_ENG_20090317.0895.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),25,APW_ENG_20090331.0516.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),25,NYT_ENG_20090328.0060.cameo.xml_032_4,
032-Express intent to engage in diplomatic cooperation (such as policy support),26,AFP_ENG_20090322.0383.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),26,AFP_ENG_20090316.0674.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),26,AFP_ENG_20090324.0568.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),30,AFP_ENG_20090316.0164.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),30,APW_ENG_20090316.0727.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),31,AFP_ENG_20090318.0822.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),31,AFP_ENG_20090318.0822.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),52,AFP_ENG_20090303.0470.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),52,APW_ENG_20090307.0666.cameo.xml_032_4,
032-Express intent to engage in diplomatic cooperation (such as policy support),51,AFP_ENG_20090306.0357.cameo.xml_032_3,
032-Express intent to engage in diplomatic cooperation (such as policy support),51,AFP_ENG_20090306.0357.cameo.xml_032_2,
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090406.1350.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090323.0046.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,NYT_ENG_20090430.0170.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090402.0849.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090403.0944.cameo.xml_032_2,
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090418.0133.cameo.xml_032_1,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090408.0062.cameo.xml_032_4,
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090312.0125.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090330.0735.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090402.0682.cameo.xml_032_5,
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090401.0886.cameo.xml_032_0,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090420.0181.cameo.xml_032_0,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090331.0730.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090424.0027.cameo.xml_032_1,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090305.0065.cameo.xml_032_1,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090323.0056.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090310.0501.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,NYT_ENG_20090427.0146.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090301.0120.cameo.xml_032_1,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,NYT_ENG_20090408.0108.cameo.xml_032_6,
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090416.0555.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090327.0240.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090401.0886.cameo.xml_032_1,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090419.0119.cameo.xml_032_2,
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090305.0065.cameo.xml_032_0,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090308.0049.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090430.0704.cameo.xml_032_5,
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090318.0572.cameo.xml_032_0,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090329.0080.cameo.xml_032_3,
032-Express intent to engage in diplomatic cooperation (such as policy support),,NYT_ENG_20090408.0108.cameo.xml_032_5,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090304.1008.cameo.xml_032_5,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090303.0300.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090313.0366.cameo.xml_032_2,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090403.0397.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090409.0407.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090427.0434.cameo.xml_032_3,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,NYT_ENG_20090328.0060.cameo.xml_032_3,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090428.0739.cameo.xml_032_2,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090330.0142.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090304.0450.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090326.0352.cameo.xml_032_0,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090418.0133.cameo.xml_032_0,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090317.0183.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090423.0082.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),,NYT_ENG_20090323.0097.cameo.xml_032_3,
032-Express intent to engage in diplomatic cooperation (such as policy support),,NYT_ENG_20090417.0131.cameo.xml_032_1,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090406.0649.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,NYT_ENG_20090305.0047.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090326.0035.cameo.xml_032_1,
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090304.0514.cameo.xml_032_0,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090419.0354.cameo.xml_032_5,
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090312.0044.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,NYT_ENG_20090424.0131.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,NYT_ENG_20090428.0149.cameo.xml_032_3,
032-Express intent to engage in diplomatic cooperation (such as policy support),,NYT_ENG_20090423.0217.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,AFP_ENG_20090428.0039.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090415.0126.cameo.xml_032_1,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,APW_ENG_20090304.1186.cameo.xml_032_0,yes
032-Express intent to engage in diplomatic cooperation (such as policy support),,NYT_ENG_20090302.0132.cameo.xml_032_0,
032-Express intent to engage in diplomatic cooperation (such as policy support),,NYT_ENG_20090327.0043.cameo.xml_032_0,
013-Make optimistic comment,14,APW_ENG_20090324.1044.cameo.xml_013_0,
013-Make optimistic comment,14,APW_ENG_20090324.0883.cameo.xml_013_0,
013-Make optimistic comment,16,APW_ENG_20090304.1008.cameo.xml_013_4,
013-Make optimistic comment,16,APW_ENG_20090305.0934.cameo.xml_013_2,
013-Make optimistic comment,15,NYT_ENG_20090427.0115.cameo.xml_013_0,
013-Make optimistic comment,15,NYT_ENG_20090427.0115.cameo.xml_013_1,
013-Make optimistic comment,18,APW_ENG_20090404.0297.cameo.xml_013_0,
013-Make optimistic comment,17,APW_ENG_20090416.1182.cameo.xml_013_3,
013-Make optimistic comment,17,APW_ENG_20090416.1182.cameo.xml_013_2,
013-Make optimistic comment,20,APW_ENG_20090317.0578.cameo.xml_013_0,
013-Make optimistic comment,20,APW_ENG_20090317.0578.cameo.xml_013_1,
013-Make optimistic comment,19,AFP_ENG_20090312.0505.cameo.xml_013_1,
013-Make optimistic comment,19,AFP_ENG_20090312.0505.cameo.xml_013_0,
013-Make optimistic comment,19,AFP_ENG_20090312.0765.cameo.xml_013_0,
013-Make optimistic comment,19,AFP_ENG_20090312.0765.cameo.xml_013_1,
013-Make optimistic comment,22,APW_ENG_20090402.0776.cameo.xml_013_0,
013-Make optimistic comment,22,AFP_ENG_20090324.0408.cameo.xml_013_1,
013-Make optimistic comment,22,APW_ENG_20090402.0776.cameo.xml_013_1,
013-Make optimistic comment,21,APW_ENG_20090323.1286.cameo.xml_013_2,
013-Make optimistic comment,21,APW_ENG_20090324.0515.cameo.xml_013_3,
013-Make optimistic comment,,AFP_ENG_20090326.0652.cameo.xml_013_2,yes
013-Make optimistic comment,,AFP_ENG_20090330.0452.cameo.xml_013_1,
013-Make optimistic comment,,APW_ENG_20090418.0775.cameo.xml_013_0,yes
013-Make optimistic comment,,APW_ENG_20090328.0883.cameo.xml_013_0,
013-Make optimistic comment,,AFP_ENG_20090403.0190.cameo.xml_013_0,
013-Make optimistic comment,,AFP_ENG_20090401.0456.cameo.xml_013_0,
013-Make optimistic comment,,APW_ENG_20090407.0382.cameo.xml_013_0,
013-Make optimistic comment,,APW_ENG_20090420.0001.cameo.xml_013_0,
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_2,yes
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_3,yes
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_0,yes
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_1,yes
013-Make optimistic comment,,APW_ENG_20090312.1054.cameo.xml_013_1,
013-Make optimistic comment,,APW_ENG_20090414.0063.cameo.xml_013_3,
013-Make optimistic comment,,AFP_ENG_20090323.0066.cameo.xml_013_1,
013-Make optimistic comment,,APW_ENG_20090401.1456.cameo.xml_013_2,yes
013-Make optimistic comment,,APW_ENG_20090401.1456.cameo.xml_013_1,yes
013-Make optimistic comment,,APW_ENG_20090419.0293.cameo.xml_013_0,
013-Make optimistic comment,,APW_ENG_20090430.0704.cameo.xml_013_3,
013-Make optimistic comment,,APW_ENG_20090308.0040.cameo.xml_013_1,
013-Make optimistic comment,,NYT_ENG_20090430.0096.cameo.xml_013_0,
013-Make optimistic comment,,AFP_ENG_20090330.0462.cameo.xml_013_1,yes
